a_0,a_1,a_2,a_3,a_4,a_5,a_6,b_0,b_1,b_2,b_3,b_4,b_5,b_6,c_0,c_1,c_2,c_3,c_4,c_5,c_6
0.6534813333333334,0.653357,0.6580040625,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6093551880244753,0.6094899008393756,0.6096636017485436,0.6070255772357726,0.6094069642857143,0.608131899157895,0.6046618088235295,0.6534813333333334,0.653357,0.6580040625,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555
0.653357,0.6580040625,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6094899008393756,0.6096636017485436,0.6070255772357726,0.6094069642857143,0.608131899157895,0.6046618088235295,0.6095154722061864,0.653357,0.6580040625,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555
0.6580040625,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6096636017485436,0.6070255772357726,0.6094069642857143,0.608131899157895,0.6046618088235295,0.6095154722061864,0.6111588960047951,0.6580040625,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838
0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6070255772357726,0.6094069642857143,0.608131899157895,0.6046618088235295,0.6095154722061864,0.6111588960047951,0.6060929984189717,0.6609226666666667,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903
0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6094069642857143,0.608131899157895,0.6046618088235295,0.6095154722061864,0.6111588960047951,0.6060929984189717,0.6111243602191525,0.6533155555555555,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667
0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.608131899157895,0.6046618088235295,0.6095154722061864,0.6111588960047951,0.6060929984189717,0.6111243602191525,0.6083857215339238,0.6535918518518519,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889
0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6046618088235295,0.6095154722061864,0.6111588960047951,0.6060929984189717,0.6111243602191525,0.6083857215339238,0.6092423834390167,0.6533155555555555,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334
0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6095154722061864,0.6111588960047951,0.6060929984189717,0.6111243602191525,0.6083857215339238,0.6092423834390167,0.6118225931562012,0.6533155555555555,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236
0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6111588960047951,0.6060929984189717,0.6111243602191525,0.6083857215339238,0.6092423834390167,0.6118225931562012,0.6146327625444845,0.6779881395348838,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667
0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6060929984189717,0.6111243602191525,0.6083857215339238,0.6092423834390167,0.6118225931562012,0.6146327625444845,0.6102090758009922,0.6818956451612903,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143
0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6111243602191525,0.6083857215339238,0.6092423834390167,0.6118225931562012,0.6146327625444845,0.6102090758009922,0.6036559429657798,0.6815541666666667,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445
0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6083857215339238,0.6092423834390167,0.6118225931562012,0.6146327625444845,0.6102090758009922,0.6036559429657798,0.6048198757763976,0.6611038888888889,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225
0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.6092423834390167,0.6118225931562012,0.6146327625444845,0.6102090758009922,0.6036559429657798,0.6048198757763976,0.6160130058252431,0.6635233333333334,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737
0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6118225931562012,0.6146327625444845,0.6102090758009922,0.6036559429657798,0.6048198757763976,0.6160130058252431,0.608841453477869,0.6761276470588236,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.659234
0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6146327625444845,0.6102090758009922,0.6036559429657798,0.6048198757763976,0.6160130058252431,0.608841453477869,0.6070672339673915,0.6524866666666667,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6531971428571429
0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.6102090758009922,0.6036559429657798,0.6048198757763976,0.6160130058252431,0.608841453477869,0.6070672339673915,0.6035002031602711,0.6708657142857143,0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001
0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.6036559429657798,0.6048198757763976,0.6160130058252431,0.608841453477869,0.6070672339673915,0.6035002031602711,0.6077492163663668,0.6651144444444445,0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.676235
0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.6048198757763976,0.6160130058252431,0.608841453477869,0.6070672339673915,0.6035002031602711,0.6077492163663668,0.6097521875000026,0.6914225,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427
0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.6160130058252431,0.608841453477869,0.6070672339673915,0.6035002031602711,0.6077492163663668,0.6097521875000026,0.6096291776570048,0.6627463157894737,0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737
0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.608841453477869,0.6070672339673915,0.6035002031602711,0.6077492163663668,0.6097521875000026,0.6096291776570048,0.6114616478442293,0.659234,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001
0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.6070672339673915,0.6035002031602711,0.6077492163663668,0.6097521875000026,0.6096291776570048,0.6114616478442293,0.6115737129455909,0.6531971428571429,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001
0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6035002031602711,0.6077492163663668,0.6097521875000026,0.6096291776570048,0.6114616478442293,0.6115737129455909,0.6096320743134089,0.6697325000000001,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235
0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6077492163663668,0.6097521875000026,0.6096291776570048,0.6114616478442293,0.6115737129455909,0.6096320743134089,0.6077887774193552,0.676235,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543
0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6097521875000026,0.6096291776570048,0.6114616478442293,0.6115737129455909,0.6096320743134089,0.6077887774193552,0.6098483115671642,0.7068466428571427,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001
0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.6096291776570048,0.6114616478442293,0.6115737129455909,0.6096320743134089,0.6077887774193552,0.6098483115671642,0.6045612480184334,0.7023963157894737,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001
0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6114616478442293,0.6115737129455909,0.6096320743134089,0.6077887774193552,0.6098483115671642,0.6045612480184334,0.602878753597123,0.7014980000000001,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65
0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6115737129455909,0.6096320743134089,0.6077887774193552,0.6098483115671642,0.6045612480184334,0.602878753597123,0.6091009767309873,0.6993725000000001,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999
0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6096320743134089,0.6077887774193552,0.6098483115671642,0.6045612480184334,0.602878753597123,0.6091009767309873,0.606609381658879,0.676235,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421
0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6527975,0.6077887774193552,0.6098483115671642,0.6045612480184334,0.602878753597123,0.6091009767309873,0.606609381658879,0.6054023068181824,0.6537414475873543,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6527975
0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6527975,0.6671573913043479,0.6098483115671642,0.6045612480184334,0.602878753597123,0.6091009767309873,0.606609381658879,0.6054023068181824,0.6063792870653689,0.6929960000000001,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6527975,0.6671573913043479
0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6527975,0.6671573913043479,0.6668434482758621,0.6045612480184334,0.602878753597123,0.6091009767309873,0.606609381658879,0.6054023068181824,0.6063792870653689,0.6166619530831101,0.6929960000000001,0.65,0.6674899999999999,0.6663178947368421,0.6527975,0.6671573913043479,0.6668434482758621
